ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	eqtlMapSNPs	eqtlMapminP	eqtlMapminQ	eqtlMapts	eqtlDirection	ciMap	ciMapts	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000149179	C11orf49	11	46958240	47185936	1	protein_coding	79096	C11orf49	5.45467879227827e-07	0.564557873	8	20.3	20	3.312e-17	0	eQTLcatalogue/BLUEPRINT_ge_monocyte:eQTLcatalogue/Lepik_2017_ge_blood:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:CMC_SVA_cis:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Liver:GTEx/v8/Nerve_Tibial:GTEx/v8/Pancreas:GTEx/v8/Testis:GTEx/v8/Thyroid	-	Yes	Promoter_anchored_loops:Left_Ventricle:Liver:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	7.8e-16	rs11039119;rs10769254;rs3816725;rs7944584;rs6485795;rs4752829;rs11039119:rs10769254:rs7944584:rs3816725	24
ENSG00000149182	ARFGAP2	11	47185848	47198676	-1	protein_coding	84364	ARFGAP2	0.562990971385505	-0.150781591	1	16.52	16	5.6657e-32	0	eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic	+	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	7.8e-16	rs11039119;rs3816725;rs2278890;rs6485795;rs7944584;rs4752829	24
ENSG00000165912	PACSIN3	11	47199076	47207994	-1	protein_coding	29763	PACSIN3	0.0167930476176259	-0.514938878	0	0	27	5.09322e-20	7.2019e-28	eQTLcatalogue/TwinsUK_ge_skin:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Cortex:GTEx/v8/Brain_Hypothalamus:GTEx/v8/Colon_Sigmoid:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Nerve_Tibial:GTEx/v8/Prostate:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Spleen:GTEx/v8/Thyroid	+	Yes	Promoter_anchored_loops	7.8e-16	rs11039119;rs3816725;rs10769254;rs7944584;rs2278890;rs4752829;rs6485795;rs11039119:rs7944584:rs3816725	24
ENSG00000134574	DDB2	11	47236493	47260767	1	protein_coding	1643	DDB2	0.00511790717237921	0.677015289	0	0	27	1.9592e-179	0	eQTLcatalogue/BLUEPRINT_ge_monocyte:eQTLcatalogue/BrainSeq_ge_brain:eQTLcatalogue/CEDAR_monocyte_CD14:eQTLcatalogue/Fairfax_2014_naive:eQTLcatalogue/Quach_2016_ge_monocyte_IAV:eQTLcatalogue/Quach_2016_ge_monocyte_R848:eQTLcatalogue/TwinsUK_ge_skin:DICE/Monocyte_classical:DICE/Monocyte_non_classical:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Whole_Blood:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Muscle_Skeletal:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg	+	No	NA	7.8e-16	rs11039119;rs3816725;rs10769254;rs4752829;rs7944584;rs2278890;rs6485795	24
ENSG00000134575	ACP2	11	47260853	47270457	-1	protein_coding	53	ACP2	0.00052597665714545	-0.370782179	0	0	23	3.27170000000001e-310	0	EyeGEx:eQTLcatalogue/BLUEPRINT_ge_monocyte:eQTLcatalogue/BLUEPRINT_ge_neutrophil:eQTLcatalogue/BLUEPRINT_ge_T-cell:eQTLcatalogue/CEDAR_monocyte_CD14:eQTLcatalogue/CEDAR_T-cell_CD4:eQTLcatalogue/CEDAR_T-cell_CD8:eQTLcatalogue/Fairfax_2012_B-cell_CD19:eQTLcatalogue/Fairfax_2014_IFN24:eQTLcatalogue/Fairfax_2014_LPS24:eQTLcatalogue/Fairfax_2014_LPS2:eQTLcatalogue/Fairfax_2014_naive:eQTLcatalogue/GENCORD_ge_LCL:eQTLcatalogue/GEUVADIS_ge_LCL:eQTLcatalogue/HipSci_ge_iPSC:eQTLcatalogue/Lepik_2017_ge_blood:eQTLcatalogue/Quach_2016_ge_monocyte_IAV:eQTLcatalogue/Quach_2016_ge_monocyte_LPS:eQTLcatalogue/Quach_2016_ge_monocyte_naive:eQTLcatalogue/Quach_2016_ge_monocyte_Pam3CSK4:eQTLcatalogue/Quach_2016_ge_monocyte_R848:eQTLcatalogue/TwinsUK_ge_blood:eQTLcatalogue/TwinsUK_ge_LCL:eQTLcatalogue/TwinsUK_ge_skin:DICE/T_CD8_naive_activated:DICE/Monocyte_classical:DICE/Monocyte_non_classical:DICE/T_CD4_memory_TREG:DICE/T_CD4_naive_TREG:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Adrenal_Gland:GTEx/v8/Cells_EBV-transformed_lymphocytes:GTEx/v8/Whole_Blood:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Cortex:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Liver:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Pancreas:GTEx/v8/Pituitary:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Spleen:GTEx/v8/Stomach:GTEx/v8/Testis:GTEx/v8/Thyroid	-	Yes	Adult_Cortex:Fetal_Cortex:Left_Ventricle:IMR90:Mesenchymal_Stem_Cell	7.8e-16	rs11039119;rs3816725;rs10769254;rs4752829;rs7944584;rs2278890;rs6485795;rs7944584:rs3816725:rs4752829:rs11039119:rs10769254	24
ENSG00000025434	NR1H3	11	47269851	47290396	1	protein_coding	10062	NR1H3	0.856185983167695	0.657584133	3	22	27	3.27170000000001e-310	0	eQTLcatalogue/BLUEPRINT_ge_monocyte:eQTLcatalogue/BLUEPRINT_ge_neutrophil:eQTLcatalogue/BLUEPRINT_ge_T-cell:eQTLcatalogue/CEDAR_T-cell_CD4:eQTLcatalogue/Fairfax_2012_B-cell_CD19:eQTLcatalogue/Fairfax_2014_naive:eQTLcatalogue/GEUVADIS_ge_LCL:eQTLcatalogue/Lepik_2017_ge_blood:eQTLcatalogue/TwinsUK_ge_blood:eQTLcatalogue/TwinsUK_ge_fat:eQTLcatalogue/TwinsUK_ge_LCL:eQTLcatalogue/TwinsUK_ge_skin:PsychENCODE_eQTLs:DICE/T_CD4_TH17:DICE/T_CD4_TH2:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Cells_EBV-transformed_lymphocytes:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Brain_Amygdala:GTEx/v8/Brain_Anterior_cingulate_cortex_BA24:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Hypothalamus:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Colon_Sigmoid:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Liver:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Ovary:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Testis:GTEx/v8/Thyroid	+	Yes	Adult_Cortex:Fetal_Cortex:Left_Ventricle:IMR90:Mesenchymal_Stem_Cell	7.8e-16	rs10769254;rs7944584;rs3816725;rs4752829;rs11039119;rs2278890;rs6485795;rs7944584:rs3816725:rs4752829:rs11039119:rs10769254	24
ENSG00000110514	MADD	11	47290712	47351582	1	protein_coding	8567	MADD	0.000901823421065546	-0.375050357	4	22	27	3.3155e-91	0	EyeGEx:eQTLcatalogue/Lepik_2017_ge_blood:eQTLcatalogue/Quach_2016_ge_monocyte_IAV:eQTLcatalogue/Quach_2016_ge_monocyte_LPS:eQTLcatalogue/Quach_2016_ge_monocyte_naive:eQTLcatalogue/Quach_2016_ge_monocyte_Pam3CSK4:eQTLcatalogue/Quach_2016_ge_monocyte_R848:eQTLcatalogue/van_de_Bunt_2015_ge_pancreatic_islet:PsychENCODE_eQTLs:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:CMC_SVA_cis:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Cortex:GTEx/v8/Brain_Frontal_Cortex_BA9:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Muscle_Skeletal:GTEx/v8/Pancreas:GTEx/v8/Pituitary:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Stomach:GTEx/v8/Testis:GTEx/v8/Thyroid	+	Yes	Adult_Cortex:IMR90:Mesenchymal_Stem_Cell	7.8e-16	rs10769254;rs7944584;rs3816725;rs2278890;rs6485795;rs11039119;rs4752829;rs4752829:rs11039119	24
ENSG00000134571	MYBPC3	11	47352957	47374253	-1	protein_coding	4607	MYBPC3	1.35053975034244e-06	-0.432352402	0	0	27	3.9367e-306	0	eQTLcatalogue/BLUEPRINT_ge_monocyte:eQTLcatalogue/BLUEPRINT_ge_neutrophil:eQTLcatalogue/Fairfax_2014_naive:eQTLcatalogue/Lepik_2017_ge_blood:eQTLcatalogue/Quach_2016_ge_monocyte_naive:eQTLcatalogue/TwinsUK_ge_blood:eQTLcatalogue/TwinsUK_ge_skin:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Whole_Blood:GTEx/v8/Nerve_Tibial	+	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm	7.8e-16	rs7944584;rs2278890;rs6485795;rs3816725;rs4752829;rs11039119;rs10769254;rs11039119:rs10769254:rs7944584:rs3816725:rs2278890	24
ENSG00000066336	SPI1	11	47376411	47400127	-1	protein_coding	6688	SPI1	0.89723051716191	NA	0	0	23	2.3751e-28	0	eQTLcatalogue/Fairfax_2012_B-cell_CD19:eQTLcatalogue/Fairfax_2014_IFN24:eQTLcatalogue/Fairfax_2014_LPS24:eQTLcatalogue/Fairfax_2014_LPS2:eQTLcatalogue/Fairfax_2014_naive:eQTLGen_cis_eQTLs	+	Yes	Adult_Cortex:IMR90:Mesenchymal_Stem_Cell:Mesendoderm	7.8e-16	rs3816725;rs4752829;rs7944584;rs2278890;rs6485795;rs11039119;rs4752829:rs11039119:rs10769254:rs7944584:rs3816725:rs2278890	24
ENSG00000165915	SLC39A13	11	47428683	47438047	1	protein_coding	91252	SLC39A13	0.0118520311660311	-0.332418514	0	0	15	3.96277e-19	0	eQTLcatalogue/Quach_2016_ge_monocyte_Pam3CSK4:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Adrenal_Gland:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Testis:GTEx/v8/Thyroid	-	Yes	Adult_Cortex:Fetal_Cortex	7.8e-16	rs3816725;rs4752829;rs2278890;rs6485795;rs10769254;rs7944584;rs7944584:rs3816725:rs4752829:rs10769254	24
ENSG00000165916	PSMC3	11	47440320	47447993	-1	protein_coding	5702	PSMC3	0.979199713289554	-0.404697103	0	0	23	8.9467e-45	0	EyeGEx:eQTLcatalogue/BLUEPRINT_ge_monocyte:eQTLcatalogue/Quach_2016_ge_monocyte_naive:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Adrenal_Gland:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Brain_Putamen_basal_ganglia:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Liver:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Pancreas:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Testis	-	Yes	Promoter_anchored_loops:Mesenchymal_Stem_Cell	3.2e-13	rs4752829;rs11039119;rs3816725;rs10769254;rs2278890;rs6485795;rs2278890:rs2278890;rs6485795:rs6485795	24
ENSG00000165917	RAPSN	11	47459308	47470730	-1	protein_coding	5913	RAPSN	0.0326445463388561	0.048781604	1	22	27	4.22076e-16	0	eQTLcatalogue/BLUEPRINT_ge_neutrophil:PsychENCODE_eQTLs:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Brain_Cortex:GTEx/v8/Brain_Frontal_Cortex_BA9:GTEx/v8/Colon_Transverse:GTEx/v8/Lung:GTEx/v8/Nerve_Tibial:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Thyroid	+	Yes	Mesenchymal_Stem_Cell	7.8e-16	rs4752829;rs10769254;rs7944584;rs2278890;rs6485795;rs3816725;rs11039119;rs6485795:rs6485795	24
ENSG00000149187	CELF1	11	47487496	47587121	-1	protein_coding	10658	CELF1	0.998616884875254	-0.376215763	3	17.35	15	2.67149e-12	1.22778e-08	eQTLcatalogue/Quach_2016_ge_monocyte_LPS:eQTLcatalogue/Quach_2016_ge_monocyte_Pam3CSK4:eQTLcatalogue/Quach_2016_ge_monocyte_R848:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Lung:GTEx/v8/Nerve_Tibial:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Thyroid	+	Yes	IMR90:Mesenchymal_Stem_Cell	7.8e-16	rs2278890;rs6485795;rs10769254;rs3816725;rs4752829;rs7944584;rs6485795:rs4752829	24
ENSG00000213619	NDUFS3	11	47586888	47606114	1	protein_coding	4722	NDUFS3	0.0471370341289045	-0.012344566	1	12.48	13	1.64678e-07	2.74832e-09	GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Cells_Cultured_fibroblasts	+	Yes	IMR90:Mesenchymal_Stem_Cell	3.2e-13	rs6485795;rs2278890;rs10769254;rs3816725;rs4752829;rs6485795:rs4752829	24
ENSG00000110536	PTPMT1	11	47586982	47595013	1	protein_coding	114971	PTPMT1	0.459152455272006	NA	1	12.48	12	3.8901e-09	2.59302476338649e-05	eQTLcatalogue/Quach_2016_ge_monocyte_Pam3CSK4:eQTLcatalogue/Quach_2016_ge_monocyte_R848:PsychENCODE_eQTLs:eQTLGen_cis_eQTLs:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Skin_Sun_Exposed_Lower_leg	-	Yes	IMR90:Mesenchymal_Stem_Cell	3.2e-13	rs6485795;rs10769254;rs2278890;rs6485795:rs4752829	24
ENSG00000123444	KBTBD4	11	47593749	47600567	-1	protein_coding	55709	KBTBD4	0.0180743639557145	-0.492620783	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops:Adult_Cortex:Fetal_Cortex:IMR90:Mesenchymal_Stem_Cell	7.8e-16	rs6485795:rs4752829:rs7944584:rs3816725:rs10769254:rs2278890;rs6485795	24
ENSG00000231880	KBTBD4	11	47599277	47599823	1	protein_coding	55709	KBTBD4	NA	-0.492620783	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:IMR90:Mesenchymal_Stem_Cell	2.1e-08	rs4752829:rs2278890;rs6485795	24
ENSG00000196666	FAM180B	11	47608198	47610746	1	protein_coding	399888	FAM180B	0.315838165150116	NA	0	0	11	1.12563e-06	4.6332e-06	eQTLcatalogue/BrainSeq_ge_brain:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Frontal_Cortex_BA9	+	Yes	Promoter_anchored_loops:Adult_Cortex:Fetal_Cortex:IMR90:Mesenchymal_Stem_Cell	7.8e-16	rs4752829;rs6485795;rs2278890;rs10769254;rs6485795:rs4752829:rs7944584:rs3816725:rs10769254:rs2278890	24
ENSG00000172247	C1QTNF4	11	47611216	47616211	-1	protein_coding	114900	C1QTNF4	0.679081390678169	NA	0	0	17	1.4272e-131	0	eQTLcatalogue/GENCORD_ge_LCL:eQTLcatalogue/GENCORD_ge_T-cell:eQTLcatalogue/Nedelec_2016_ge_macrophage_naive:eQTLcatalogue/TwinsUK_ge_blood:eQTLcatalogue/TwinsUK_ge_fat:eQTLcatalogue/TwinsUK_ge_LCL:eQTLcatalogue/TwinsUK_ge_skin:DICE/T_CD4_naive:DICE/T_CD8_naive:DICE/NK:DICE/T_CD4_TFH:DICE/T_CD4_TH2:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Cerebellum:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Sigmoid:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Liver:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Small_Intestine_Terminal_Ileum:GTEx/v8/Spleen:GTEx/v8/Testis:GTEx/v8/Thyroid	+	Yes	Adult_Cortex:IMR90:Mesenchymal_Stem_Cell	7.8e-16	rs2278890;rs6485795;rs4752829;rs7944584;rs3816725;rs10769254;rs4752829:rs10769254:rs7944584:rs3816725:rs2278890;rs6485795:rs6485795	24
ENSG00000109919	MTCH2	11	47638867	47664175	-1	protein_coding	23788	MTCH2	0.166788403447163	0.036933631	0	0	13	7.236194069e-19	0	EyeGEx:PsychENCODE_eQTLs:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:xQTLServer_eQTLs:BRAINEAC/CRBL:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Cortex:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Brain_Spinal_cord_cervical_c-1:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Muscle_Skeletal:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Testis	+	Yes	Adult_Cortex	7.8e-16	rs3816725;rs2278890;rs4752829;rs6485795;rs7944584	24
ENSG00000165923	AGBL2	11	47681143	47736941	-1	protein_coding	79841	AGBL2	6.81051045839789e-12	-0.765874431	0	0	15	1.7087e-12	0	EyeGEx:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Artery_Aorta:GTEx/v8/Colon_Transverse:GTEx/v8/Nerve_Tibial:GTEx/v8/Thyroid	+	Yes	Adult_Cortex:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	3.2e-13	rs6485795;rs10769254;rs3816725;rs4752829;rs2278890;rs4752829:rs6485795	24
ENSG00000109920	FNBP4	11	47738072	47788995	-1	protein_coding	23360	FNBP4	0.999993422916695	-0.713792045	1	16.01	9	3.4935e-62	0	EyeGEx:eQTLcatalogue/Fairfax_2012_B-cell_CD19:eQTLcatalogue/Nedelec_2016_ge_macrophage_Salmonella:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Whole_Blood:GTEx/v8/Muscle_Skeletal:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Testis	+	No	NA	7.8e-16	rs6485795;rs2278890;rs7944584	24
ENSG00000030066	NUP160	11	47799639	47870107	-1	protein_coding	23279	NUP160	0.023979152527532	-0.34569366	0	0	13	2.3719e-33	0	EyeGEx:eQTLcatalogue/Alasoo_2018_ge_macrophage_naive:eQTLcatalogue/BLUEPRINT_ge_monocyte:eQTLcatalogue/Fairfax_2014_naive:eQTLcatalogue/Nedelec_2016_ge_macrophage_naive:DICE/Monocyte_classical:DICE/Monocyte_non_classical:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Muscle_Skeletal:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg	+	Yes	Promoter_anchored_loops:Adult_Cortex:IMR90:Mesenchymal_Stem_Cell	7.8e-16	rs7944584;rs2278890;rs6485795;rs10769254;rs6485795:rs4752829	24
ENSG00000149177	PTPRJ	11	48002113	48189670	1	protein_coding	5795	PTPRJ	2.38654353395849e-05	NA	0	0	21	4.0956e-30	0	eQTLcatalogue/Lepik_2017_ge_blood:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:CMC_SVA_cis:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Tibial:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Nerve_Tibial:GTEx/v8/Pancreas:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg	+	Yes	GM12878:IMR90	3.2e-13	rs4752829;rs11039119;rs3816725;rs10769254;rs2278890;rs6485795	24
ENSG00000006118	TMEM132A	11	60691935	60704631	1	protein_coding	54972	TMEM132A	2.88925822598835e-06	NA	0	0	1	5.49646e-05	0.00322175	GTEx/v8/Spleen	+	No	NA	3.8e-18	rs174576	26
ENSG00000167992	VWCE	11	61025762	61062896	-1	protein_coding	220001	VWCE	5.90266495568438e-13	-0.457823467	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops	3.8e-18	rs174576	26
ENSG00000134780	DAGLA	11	61447905	61514473	1	protein_coding	747	DAGLA	0.953148342492449	-0.966158154	0	0	4	5.74722e-06	1.88071e-14	GTEx/v8/Esophagus_Mucosa	+	Yes	Adult_Cortex:Fetal_Cortex	3.8e-18	rs174576	26
ENSG00000124920	MYRF	11	61520114	61555990	1	protein_coding	745	MYRF	0.999847803435962	-1.659589693	2	14.1	4	2.677e-24	0	eQTLcatalogue/Lepik_2017_ge_blood:DICE/T_CD4_naive:DICE/T_CD4_TFH:DICE/T_CD4_TH1:DICE/T_CD4_TH17:DICE/T_CD4_TH2:DICE/T_CD4_memory_TREG:DICE/T_CD4_naive_TREG:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Esophagus_Mucosa	-	Yes	Promoter_anchored_loops	3.8e-18	rs174576	26
